"REF_JUDGE_ID","JUDGE_TYPE","CREST_JUDGE_ID","TITLE","FIRST_NAME","MIDDLE_NAME","SURNAME","FULL_LIST_TITLE1","FULL_LIST_TITLE2","FULL_LIST_TITLE3","STATS_CODE","INITIALS","HONOURS","JUD_VERS","OBS_IND","SOURCE_TABLE","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","COURT_ID"
36060,"CJ",601,"LORD","EDWARD","JAMIE","ROSE","Before Judge : ROSE","","","","","H.H.J","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36061,"R",602,"MS","ANNIE","CLARA","CRUZ","Before Judge : CRUZ","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36062,"R",603,"MRS","CATHY","ANDREA","MATTHEWS","Before Judge : MATTHEWS","","","40252","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36063,"R",604,"MS","DANA","SALLY","HILL","Before Judge : HILL","","","40298","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36064,"R",605,"MRS","STACEY","IRENE","MITCHELL","Before Judge : MITCHELL","","","40079","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36065,"R",606,"MS","STACY","JACKIE","SIMPSON","Before Judge : SIMPSON","","","46240","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36066,"R",608,"MS","ESTHER","KATHLEEN","MITCHELL","Before Judge : MITCHELL","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36067,"R",609,"MR","BERNARD","VINCENT","LARSON","Before Judge : LARSON","","","49260","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36068,"R",610,"MR","RODNEY","THEODORE","OWENS","Before Judge : OWENS","","","46800","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36069,"AR",611,"MRS","MICHELLE","ELLEN","JORDAN","Before Judge : JORDAN","","","60592","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36070,"AR",612,"MISS","JUNE","KIM","STONE","Before Judge : STONE","","","60226","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36071,"AR",614,"MRS","NATALIE","GLADYS","ALEXANDER","Before Judge : ALEXANDER","","","60621","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36072,"AR",617,"MR","PHILLIP","EDWARD","BOWMAN","Before Judge : BOWMAN","","","60609","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36073,"R",618,"MISS","BESSIE","CARLA","DAY","Before Judge : DAY","","","40045","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36074,"R",620,"MRS","GLORIA","JEANETTE","ORTIZ","Before Judge : ORTIZ","","","40297","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36075,"AR",621,"MISS","JUDITH","CAROL","WHEELER","Before Judge : WHEELER","","","60608","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36076,"AR",623,"MR","ARNOLD","KARL","MEYER","Before Judge : MEYER","","","60217","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36077,"R",624,"MISS","MARJORIE","CHRISTINA","STANLEY","Before Judge : STANLEY","","","40505","","QC","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36078,"R",625,"MR","JACOB","TYLER","HERNANDEZ","Before Judge : HERNANDEZ","","","45960","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36079,"CJ",626,"MR","TIMOTHY","ROBERTO","GREEN","Before Judge : GREEN","","","30301","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36080,"R",628,"MR","FRANKLIN","PHILLIP","GRAHAM","Before Judge : GRAHAM","","","40247","","QC","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36081,"HJ",629,"MS","MARLENE","DONNA","PHILLIPS","Before Judge : PHILLIPS","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36082,"HJ",630,"LADY","TANYA","NORMA","DUNCAN","Before Judge : DUNCAN","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36083,"AR",631,"MS","VALERIE","CONSTANCE","CARTER","Before Judge : CARTER","","","60625","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36084,"AR",632,"MS","AMY","AMANDA","WALLACE","Before Judge : WALLACE","","","60623","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36085,"R",634,"MR","EDGAR","TIMOTHY","BENNETT","Before Judge : BENNETT","","","40646","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36086,"HJ",635,"MISS","BRENDA","ROSA","DUNN","Before Judge : DUNN","","","","","QC","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36087,"AR",636,"MISS","DONNA","CHARLOTTE","BOWMAN","Before Judge : BOWMAN","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36088,"HJ",638,"MISS","ALICIA","DOROTHY","RICHARDSON","Before Judge : RICHARDSON","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36089,"R",639,"MR","GARY","GARY","BERRY","Before Judge : BERRY","","","48990","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36090,"R",640,"MR","HOWARD","MITCHELL","PRICE","Before Judge : PRICE","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36091,"CJ",641,"MR","ELMER","JOHN","FRANKLIN","Before Judge : FRANKLIN","","","","","HHJ","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36092,"R",643,"SIR","RAUL","FRANKLIN","GARZA","Before Judge : GARZA","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36093,"R",644,"LORD","BRIAN","ALEX","KELLEY","Before Judge : KELLEY","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36094,"R",645,"MS","LAUREN","MARLENE","ANDERSON","Before Judge : ANDERSON","","","","","REC","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36095,"R",647,"MISS","NATALIE","THERESA","NGUYEN","Before Judge : NGUYEN","","","40278","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36096,"R",649,"MR","RICK","TOM","ELLIS","Before Judge : ELLIS","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36097,"HJ",651,"MR","LAWRENCE","VINCENT","SIMS","Before Judge : SIMS","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36098,"CJ",652,"MS","ELSIE","MARCIA","ARNOLD","Before Judge : ARNOLD","","","","","","","Y","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36099,"R",654,"DR","JESUS","HOWARD","PERRY","Before Judge : PERRY","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36100,"R",655,"MISS","TRACY","MARION","BENNETT","Before Judge : BENNETT","","","","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
36101,"R",656,"MISS","LILLIE","LILLIAN","LAWRENCE","Before Judge : LAWRENCE","","","41670","","","","N","",20-APR-12 09:25:22,18-APR-12 17:00:10,"Mercator","Mercator",10,55
35287,"AR",419,"MR","SHANE","KENNETH","HARRIS","Before Judge : HARRIS","","","","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35288,"AR",420,"MS","KATHY","WANDA","FREEMAN","Before Judge : FREEMAN","","","60062","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35289,"R",422,"MRS","ALLISON","ANNA","MYERS","Before Judge : MYERS","","","43970","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35290,"R",423,"MS","ELLEN","CAROL","MILLER","Before Judge : MILLER","","","","","Q C","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:36,"Mercator","Mercator",4,80
35291,"CJ",424,"MISS","TARA","JACQUELINE","GONZALEZ","Before Judge : GONZALEZ","","","","","QC","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35292,"CJ",425,"MRS","ELLA","JACQUELINE","HOLMES","Before Judge : HOLMES","","","38910","","","","Y","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35293,"R",426,"MR","JAVIER","NICHOLAS","OWENS","Before Judge : OWENS","","","","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35294,"R",427,"MR","PHILIP","CLAUDE","NGUYEN","Before Judge : NGUYEN","","","48000","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35295,"AR",428,"MR","LLOYD","VINCENT","JORDAN","Before Judge : JORDAN","","","60399","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35296,"R",429,"MRS","BARBARA","CONNIE","PAYNE","Before Judge : PAYNE","","","","","QC","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35297,"R",430,"MRS","BONNIE","CHARLOTTE","FULLER","Before Judge : FULLER","","","47980","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35298,"AR",431,"MISS","LUCY","CATHERINE","HANSEN","Before Judge : HANSEN","","","","","","","N","",20-MAY-11 15:59:19,20-MAY-11 15:45:37,"Mercator","Mercator",4,80
35618,"R",70,"MISS","JULIE","PAULA","HAYES","Before Judge : HAYES","","","42210","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35619,"R",71,"MS","PAULINE","LESLIE","ROMERO","Before Judge : ROMERO","","","48240","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35620,"CJ",72,"MISS","MILDRED","ERIN","STONE","Before Judge : STONE","","","30072","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35621,"R",73,"MS","AMBER","JESSICA","SCHMIDT","Before Judge : SCHMIDT","","","42480","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35622,"R",74,"MR","PETER","CHRISTOPHER","LITTLE","Before Judge : LITTLE","","","40102","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35623,"R",76,"MS","MELINDA","SHANNON","RICHARDSON","Before Judge : RICHARDSON","","","48070","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35624,"R",77,"MR","TODD","ALVIN","GIBSON","Before Judge : GIBSON","","","40750","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35625,"R",80,"MR","ALEX","ALBERT","CARTER","Before Judge : CARTER","","","46780","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35626,"R",92,"MRS","ALMA","CHRISTINA","SCHMIDT","Before Judge : SCHMIDT","","","46350","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35627,"R",95,"MR","GENE","ANDRE","JOHNSTON","Before Judge : JOHNSTON","","","47600","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35628,"R",26,"MRS","NICOLE","BARBARA","BELL","Before Judge : BELL","","","46860","","Q.C.","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35629,"R",97,"MRS","MICHELLE","JOY","REYNOLDS","Before Judge : REYNOLDS","","","47630","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35630,"R",98,"MR","MICHEAL","BARRY","DUNN","Before Judge : DUNN","","","40071","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35631,"R",100,"MS","CHARLENE","CHERYL","GARZA","Before Judge : GARZA","","","40077","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35632,"R",101,"MR","GLENN","DAN","GARDNER","Before Judge : GARDNER","","","47800","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35633,"R",34,"MR","BEN","BEN","TAYLOR","Before Judge : TAYLOR","","","49460","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35634,"CJ",35,"MISS","SANDRA","JEAN","CRAWFORD","Before Judge : CRAWFORD","","","30094","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35635,"R",36,"MS","MARGARET","VERA","FIELDS","Before Judge : FIELDS","","","44060","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35636,"R",38,"MR","TRAVIS","NATHAN","CUNNINGHAM","Before Judge : CUNNINGHAM","","","44460","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35637,"R",39,"MRS","MARIA","ARLENE","GRANT","Before Judge : GRANT","","","44800","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35638,"R",43,"MR","CRAIG","TOM","SCHMIDT","Before Judge : SCHMIDT","","","41620","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35639,"R",44,"MR","RICARDO","LONNIE","PATTERSON","Before Judge : PATTERSON","","","49620","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35640,"R",47,"MS","CHRISTINA","JENNIFER","ELLIOTT","Before Judge : ELLIOTT","","","49320","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35641,"R",48,"MRS","BEATRICE","AMY","DAVIS","Before Judge : DAVIS","","","42750","","Q.C.","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35642,"R",50,"MR","RAYMOND","JEFFREY","JOHNSON","Before Judge : JOHNSON","","","48080","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35643,"R",51,"MS","JOANN","PHYLLIS","DIXON","Before Judge : DIXON","","","49190","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35644,"R",52,"MS","ALMA","FLORENCE","ORTIZ","Before Judge : ORTIZ","","","40075","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35645,"R",53,"MS","WANDA","ESTHER","MATTHEWS","Before Judge : MATTHEWS","","","41370","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35646,"R",366,"LORD","PATRICK","ADAM","HUNTER","Before Judge : HUNTER","","","48230","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35647,"HJ",367,"MS","NANCY","VALERIE","HOWARD","Before Judge : HOWARD","","","11260","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35648,"R",368,"MS","JUNE","MINNIE","RUSSELL","Before Judge : RUSSELL","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35649,"R",135,"MRS","VANESSA","CHRISTINA","MORALES","Before Judge : MORALES","","","40178","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35650,"R",369,"MISS","CYNTHIA","MARGARET","WEST","Before Judge : WEST","","","40529","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35651,"HJ",370,"LORD","CHARLIE","JEFFREY","COOPER","Before Judge : COOPER","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35652,"R",371,"MRS","VICTORIA","MILDRED","SHAW","Before Judge : SHAW","","","47850","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35653,"AR",123,"MS","KRISTEN","TERESA","ORTIZ","Before Judge : ORTIZ","","","63370","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35654,"R",372,"MR","NATHANIEL","JAVIER","DUNN","Before Judge : DUNN","","","49170","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35655,"R",124,"MS","MILDRED","BETH","MORGAN","Before Judge : MORGAN","","","40274","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35656,"AR",373,"MS","TRACY","BETTY","WELLS","Before Judge : WELLS","","","60251","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35657,"R",375,"MS","VIOLA","EVA","ALVAREZ","Before Judge : ALVAREZ","","","40155","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35658,"CJ",376,"MR","NATHAN","EDWIN","HENRY","Before Judge : HENRY","","","33210","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35659,"CJ",377,"MISS","MARJORIE","MARILYN","FORD","Before Judge : FORD","","","","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35660,"CJ",378,"MR","PATRICK","MARIO","GRAHAM","Before Judge : GRAHAM","","","32040","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35661,"R",379,"MISS","NORMA","JULIE","BELL","Before Judge : BELL","","","43790","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35662,"AR",380,"MR","JASON","DERRICK","GRAY","Before Judge : GRAY","","","60347","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35663,"R",27,"MS","MILDRED","WILMA","MASON","Before Judge : MASON","","","46560","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35664,"R",28,"MRS","HEATHER","ERIN","MURPHY","Before Judge : MURPHY","","","49040","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35665,"R",29,"MISS","JENNIFER","HELEN","COLE","Before Judge : COLE","","","43960","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35666,"CJ",30,"MRS","AMANDA","PAULINE","EDWARDS","Before Judge : EDWARDS","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35667,"R",31,"MS","MONICA","TIFFANY","ARNOLD","Before Judge : ARNOLD","","","46830","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35668,"R",33,"MRS","","ELSIE","HOFFMAN","Before Judge : HOFFMAN","","","47990","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35669,"R",103,"MS","PHYLLIS","LOUISE","SIMMONS","Before Judge : SIMMONS","","","43740","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35670,"R",381,"MRS","JEAN","WANDA","SILVA","Before Judge : SILVA","","","40273","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35671,"AR",347,"MRS","LAURA","CLAUDIA","HANSON","Before Judge : HANSON","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35672,"R",348,"MR","CLIFFORD","MILTON","PETERS","Before Judge : PETERS","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35673,"AR",349,"MRS","THELMA","MINNIE","MCCOY","Before Judge : MCCOY","","","60117","","Q.C.","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35674,"R",351,"MS","KIM","DENISE","JONES","Before Judge : JONES","","","41690","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35675,"CJ",11,"MRS","ANN","SHIRLEY","HARRIS","Before Judge : HARRIS","","","34870","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35676,"CJ",12,"MRS","KAREN","EMILY","ROSS","Before Judge : ROSS","","","39210","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35677,"CJ",13,"MR","FERNANDO","HUGH","WATKINS","Before Judge : WATKINS","","","39650","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35678,"CJ",352,"MR","KARL","VERNON","HUGHES","Before Judge : HUGHES","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35679,"CJ",15,"MR","NORMAN","GREGORY","MEYER","Before Judge : MEYER","","","30062","","QC","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35680,"CJ",353,"MR","DARREN","RICKY","ROSS","Before Judge : ROSS","","","","","Q.C.","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35681,"CJ",356,"MS","LUCILLE","RUTH","BARNES","Before Judge : BARNES","","","34840","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35682,"AR",357,"MS","ELEANOR","DORIS","JORDAN","Before Judge : JORDAN","","","","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35683,"AR",359,"MISS","SANDRA","SARA","CARPENTER","Before Judge : CARPENTER","","","","","","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35684,"R",20,"MS","DANA","SANDRA","WEBB","Before Judge : WEBB","","","45240","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35685,"AR",360,"MRS","LOUISE","GAIL","MORGAN","Before Judge : MORGAN","","","","","Q.C.","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35686,"R",22,"MR","MELVIN","ARNOLD","CASTILLO","Before Judge : CASTILLO","","","40018","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35687,"R",362,"MS","VICKI","JOANN","AUSTIN","Before Judge : AUSTIN","","","","","SITTING AT SHEFFIELD CROWN COURT","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35688,"AR",363,"MS","MARGARET","TERRI","DIAZ","Before Judge : DIAZ","","","60272","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35689,"R",25,"MR","RANDY","LLOYD","BANKS","Before Judge : BANKS","","","49470","","QC","","Y","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35690,"R",104,"MR","HERBERT","CHRIS","RYAN","Before Judge : RYAN","","","45950","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35691,"R",365,"MRS","ESTHER","LILLIAN","OLIVER","Before Judge : OLIVER","","","40521","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35692,"R",113,"MS","CATHERINE","RENEE","CAMPBELL","Before Judge : CAMPBELL","","","40257","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35693,"AR",114,"DR","MICHAEL","AARON","BROWN","Before Judge : BROWN","","","63350","","","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
35694,"AR",117,"MISS","CAROLINE","STACY","WARREN","Before Judge : WARREN","","","61450","","QC","","N","",20-APR-12 09:25:21,18-APR-12 17:00:09,"Mercator","Mercator",10,55
