"REF_SOLICITOR_FIRM_ID","SOLICITOR_FIRM_NAME","CREST_SOF_ID","COURT_ID","OBS_IND","SHORT_NAME","DX_REF","VAT_NO","LAST_UPDATE_DATE","CREATION_DATE","CREATED_BY","LAST_UPDATED_BY","VERSION","ADDRESS_ID","LA_CODE"
93288,"LAWSON LAW SOLICITORS",11674,55,"N","LAWSON","DX 118197 ALCOMBE","111777888",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540470,""
93289,"OLIVER SOLICITORS",343,55,"Y","OLIVER","DX 28198 AYLESBURY","999444111",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540471,""
93290,"POWELL SOLICITORS",11799,55,"N","POWELL","DX 72238 ASHBURTON","111333111",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540472,""
93291,"GEORGE SOLICITORS",12123,55,"N","GEORGE","DX 72150 ALSTON","111222777",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540473,""
93292,"FRAZIER SOLICITORS",11610,55,"N","FRAZIER","DX 114146 ASHBURTON","999333777",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540474,""
93293,"COX SOLICITORS",11928,55,"N","COX","DX 4450 ALSTON","222666333",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540475,""
93294,"STONE SOLICITORS",12312,55,"N","STONE","DX 16075 ASHFORD","666333444",20-APR-12 09:25:27,18-APR-12 17:00:15,"Mercator","Mercator",10,540476,""
93295,"HART SOLICITORS",10592,55,"N","HART","DX 3141 AMPTHILL","555777777",20-APR-12 09:25:27,18-APR-12 17:00:16,"Mercator","Mercator",10,540477,""
93296,"MORGAN LLP",12031,55,"N","MORGAN","DX 24266 AMBLESIDE","444666888",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540478,""
93297,"RANDY and CO",12162,55,"N","LITTLE","DX 640 APSLEY","666666777",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540479,""
93298,"MASON SOLICITORS",11862,55,"N","MASON","DX 122174 ATHERSTONE","222888888",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540480,""
93299,"BOYD SOLICITORS",12272,55,"N","BOYD","DX 79194 ALCOMBE","777222666",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540481,""
93300,"DAN and CO",12126,55,"N","ROBINSON","DX 217133 ALDRIDGE","666777777",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540482,""
93301,"PAYNE LLP",11104,55,"N","PAYNE","DX 17576 ARUNDEL","333888555",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540483,""
93302,"REYNOLDS LLP",11490,55,"N","REYNOLDS","DX 216116 ASCOT","999777999",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540484,""
93303,"SIMPSON LLP",12305,55,"N","SIMPSON","DX 11327 ACCRINGTON","555666555",20-APR-12 09:25:28,18-APR-12 17:00:16,"Mercator","Mercator",10,540485,""
93304,"WATKINS SOLICITORS",12065,55,"N","WATKINS","DX 230168 ABRIDGE","666999333",20-APR-12 09:25:29,18-APR-12 17:00:16,"Mercator","Mercator",10,540486,""
93305,"MITCHELL SOLICITORS",210,55,"N","MITCHELL","DX 227241 ASCOT","777222111",20-APR-12 09:25:29,18-APR-12 17:00:16,"Mercator","Mercator",10,540487,""
93306,"RICHARDSON LLP",10042,55,"N","RICHARDSON","DX 32170 AMERSHAM","555999555",20-APR-12 09:25:29,18-APR-12 17:00:16,"Mercator","Mercator",10,540488,""
93307,"MEYER SOLICITORS",515,55,"N","MEYER","DX 10982 ASHFORD","111666888",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540489,""
93308,"VINCENT and CO",37,55,"N","GOMEZ","DX 12185 ALNWICK","111222333",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540490,""
93309,"FULLER LLP",220,55,"N","FULLER","DX 15487 ASCOT","999444444",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540491,""
93310,"PERRY SOLICITORS",11820,55,"N","PERRY","DX 133117 AYLESBURY","444555666",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540492,""
93311,"RAYMOND and CO",10123,55,"N","COLE","DX 3958 AMPTHILL","777555666",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540493,""
93312,"BURKE LLP",12179,55,"N","BURKE","DX 2227 AYLESBURY","333111444",20-APR-12 09:25:29,18-APR-12 17:00:17,"Mercator","Mercator",10,540494,""
93313,"JEREMY and CO",10665,55,"N","SMITH","DX 216187 ARNOLD","333777666",20-APR-12 09:25:30,18-APR-12 17:00:17,"Mercator","Mercator",10,540495,""
93314,"SIMMONS SOLICITORS",12271,55,"N","SIMMONS","DX 196176 ATHERTON","888111666",20-APR-12 09:25:30,18-APR-12 17:00:17,"Mercator","Mercator",10,540496,""
93315,"AMBER and CO",10208,55,"N","PATTERSON","DX 12848 AMESBURY","888555888",20-APR-12 09:25:30,18-APR-12 17:00:17,"Mercator","Mercator",10,540497,""
93316,"AARON and CO",10882,55,"N","YOUNG","DX 202172 AMBLE","333888111",20-APR-12 09:25:30,18-APR-12 17:00:17,"Mercator","Mercator",10,540498,""
93317,"SIMMONS SOLICITORS",393,55,"N","SIMMONS","DX 20722 ASCOT","444555999",20-APR-12 09:25:30,18-APR-12 17:00:17,"Mercator","Mercator",10,540499,""
93318,"LITTLE SOLICITORS",12222,55,"N","LITTLE","DX 168156 ATTLEBOROUGH","666666666",20-APR-12 09:25:30,18-APR-12 17:00:18,"Mercator","Mercator",10,540500,""
93319,"ALLEN SOLICITORS",12253,55,"N","ALLEN","DX 152107 ABRIDGE","888666111",20-APR-12 09:25:30,18-APR-12 17:00:18,"Mercator","Mercator",10,540501,""
93320,"GERTRUDE and CO",12090,55,"N","REYES","DX 57143 ARLESEY","222666222",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540502,""
93321,"ANA and CO",10167,55,"N","KELLY","DX 13640 ALSTON","111666222",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540503,""
93322,"ALLEN SOLICITORS",199,55,"N","ALLEN","DX 5132 AYLSHAM","999555444",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540504,""
93323,"RYAN LLP",12258,55,"N","RYAN","DX 4183 ASHTON-UNDER-LYNE","999777666",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540505,""
93324,"HUGHES LLP",270,55,"N","HUGHES","DX 22928 ATHERSTONE","666999777",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540506,""
93325,"ANGEL LLP",11964,55,"Y","PORTER","DX 30108 ALDRIDGE","222555222",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540507,""
93326,"WELCH LLP",12136,55,"N","WELCH","DX 156152 ASHFORD","999777222",20-APR-12 09:25:32,18-APR-12 17:00:18,"Mercator","Mercator",10,540508,""
93435,"LAWSON SOLICITORS",11383,55,"N","LAWSON","DX 15042 AUDENSHAW","777222666",20-APR-12 09:25:49,18-APR-12 17:00:32,"Mercator","Mercator",10,540617,""
93436,"JOHNSTON SOLICITORS",11874,55,"N","JOHNSTON","DX 7745 APPLEDORE","555999111",20-APR-12 09:25:49,18-APR-12 17:00:32,"Mercator","Mercator",10,540618,""
93437,"WILLIAMSON LLP",12344,55,"N","WILLIAMSON","DX 4638 AMBLE","444444888",20-APR-12 09:25:49,18-APR-12 17:00:32,"Mercator","Mercator",10,540619,""
93438,"JONES SOLICITORS",142,55,"N","JONES","DX 15929 ALDERSHOT","333555999",20-APR-12 09:25:49,18-APR-12 17:00:33,"Mercator","Mercator",10,540620,""
93439,"AMANDA and CO",11648,55,"N","SIMS","DX 231245 ALCESTER","222111555",20-APR-12 09:25:49,18-APR-12 17:00:33,"Mercator","Mercator",10,540621,""
93440,"JERRY and CO",4,55,"N","CRUZ","DX 160102 ALSAGER","777111222",20-APR-12 09:25:49,18-APR-12 17:00:33,"Mercator","Mercator",10,540622,""
93441,"PHILLIP LLP",12294,55,"N","BERRY","DX 40230 ALDEBURGH","888444444",20-APR-12 09:25:49,18-APR-12 17:00:33,"Mercator","Mercator",10,540623,""
93442,"WATKINS SOLICITORS",174,55,"N","WATKINS","DX 55186 AMBLESIDE","777777333",20-APR-12 09:25:50,18-APR-12 17:00:33,"Mercator","Mercator",10,540624,""
93443,"DERRICK and CO",122,55,"N","DUNCAN","DX 11224 ASHBURTON","555888666",20-APR-12 09:25:50,18-APR-12 17:00:33,"Mercator","Mercator",10,540625,""
93444,"THELMA and CO",10133,55,"N","SNYDER","DX 6181 ASHBY-DE-LA-ZOUCH","555111555",20-APR-12 09:25:50,18-APR-12 17:00:33,"Mercator","Mercator",10,540626,""
93445,"BEVERLY and CO",11381,55,"N","CARLSON","DX 6730 AMBLE","333444222",20-APR-12 09:25:50,18-APR-12 17:00:33,"Mercator","Mercator",10,540627,""
93446,"SEAN and CO",10206,55,"N","LARSON","DX 180216 ALNWICK","666555999",20-APR-12 09:25:51,18-APR-12 17:00:33,"Mercator","Mercator",10,540628,""
93447,"WHITE SOLICITORS",109,55,"N","WHITE","DX 18590 APSLEY","999888777",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540629,""
93448,"GRAY SOLICITORS",11944,55,"N","GRAY","DX 50250 AMBLE","222666222",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540630,""
93449,"CARTER SOLICITORS",12335,55,"N","CARTER","DX 144109 ASHINGTON","444333555",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540631,""
93450,"TUCKER SOLICITORS",12084,55,"N","TUCKER","DX 5866 ARUNDEL","666444999",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540632,""
93451,"MIGUEL LLP",11720,55,"N","VASQUEZ","DX 228147 ASHBOURNE","888444888",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540633,""
93452,"DAVIS SOLICITORS",11986,55,"N","DAVIS","DX 108215 ALNWICK","111333333",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540634,""
93453,"HUNTER SOLICITORS",11868,55,"N","HUNTER","DX 10453 ASCOT","777666999",20-APR-12 09:25:51,18-APR-12 17:00:34,"Mercator","Mercator",10,540635,""
93454,"MELANIE and CO",12173,55,"N","FULLER","DX 48169 AMESBURY","444333222",20-APR-12 09:25:52,18-APR-12 17:00:34,"Mercator","Mercator",10,540636,""
93455,"DAN and CO",11372,55,"N","WHITE","DX 10180 ALTON","111666333",20-APR-12 09:25:52,18-APR-12 17:00:34,"Mercator","Mercator",10,540637,""
93456,"CARPENTER SOLICITORS",12220,55,"N","CARPENTER","DX 3581 AMPTHILL","111111222",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540638,""
93457,"WILLIAMSON SOLICITORS",11473,55,"N","WILLIAMSON","DX 5958 ATHERSTONE","777444222",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540639,""
93458,"PHILLIP and CO",12235,55,"N","BLACK","DX 2248 ACLE","666222666",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540640,""
93459,"RONNIE and CO",12158,55,"N","FERNANDEZ","DX 210238 APPLEBY-IN-WESTMORLAND","555444888",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540641,""
93460,"MENDOZA SOLICITORS",12366,55,"N","MENDOZA","DX 136226 ATHERSTONE","777222444",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540642,""
93461,"HOLLY and CO",11836,55,"N","DEAN","DX 168144 AXMINSTER","999333222",20-APR-12 09:25:52,18-APR-12 17:00:35,"Mercator","Mercator",10,540643,""
93462,"PEREZ SOLICITORS",12069,55,"N","PEREZ","DX 199200 ASHBOURNE","222555222",20-APR-12 09:25:53,18-APR-12 17:00:35,"Mercator","Mercator",10,540644,""
93463,"MATTHEWS SOLICITORS",12194,55,"N","MATTHEWS","DX 28136 ACLE","555777888",20-APR-12 09:25:53,18-APR-12 17:00:35,"Mercator","Mercator",10,540645,""
93464,"FRAZIER SOLICITORS",12107,55,"N","FRAZIER","DX 5992 AMBLE","888888222",20-APR-12 09:25:53,18-APR-12 17:00:35,"Mercator","Mercator",10,540646,""
93465,"ROGER and CO",181,55,"N","GRANT","DX 244227 ATHERSTONE","333222999",20-APR-12 09:25:53,18-APR-12 17:00:35,"Mercator","Mercator",10,540647,""
93466,"JIMMY and CO",423,55,"N","HUGHES","DX 181152 AMESBURY","222777888",20-APR-12 09:25:53,18-APR-12 17:00:35,"Mercator","Mercator",10,540648,""
93467,"GRIFFIN SOLICITORS",183,55,"N","GRIFFIN","DX 119155 AUDENSHAW","555888444",20-APR-12 09:25:53,18-APR-12 17:00:36,"Mercator","Mercator",10,540649,""
93468,"PEDRO and CO",11159,55,"N","HILL","DX 1587 ACLE","444555555",20-APR-12 09:25:53,18-APR-12 17:00:36,"Mercator","Mercator",10,540650,""
93469,"BURTON SOLICITORS",12296,55,"N","BURTON","DX 6119 ALDERSHOT","333666333",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540651,""
93470,"JUSTIN and CO",11680,55,"N","LEE","DX 238167 ABRIDGE","222888111",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540652,""
93471,"MILLS SOLICITORS",12014,55,"N","MILLS","DX 59195 AMESBURY","888888888",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540653,""
93472,"JARED and CO",12016,55,"Y","HARVEY","DX 2111 BRADFORDDX ON AVON","999666888",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540654,""
93473,"KING SOLICITORS",10474,55,"N","KING","DX 64176 BAWTRY","111777111",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540655,""
93474,"WALLACE LAW LLP",11128,55,"N","WALLACE","DX 119126 BRIDLINGTON","555777111",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540656,""
93475,"VICTORIA and CO",12221,55,"N","GRIFFIN","DX 231110 BEXHILL-ON-SEA","111888111",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540657,""
93476,"MARIO and CO",10160,55,"N","MENDOZA","DX 217228 BROMYARD","999444888",20-APR-12 09:25:54,18-APR-12 17:00:36,"Mercator","Mercator",10,540658,""
93477,"CHRIS and CO",10179,55,"N","SHAW","DX 20348 BISHOPDX AUCKLAND ","333555666",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540659,""
93478,"KELLEY SOLICITORS",11573,55,"N","KELLEY","DX 250142 BEESTON","111999222",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540660,""
93479,"HOWARD SOLICITORS",12064,55,"N","HOWARD","DX 194192 BERKELEY","666444333",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540661,""
93480,"GRAHAM SOLICITORS",11911,55,"N","GRAHAM","DX 18960 BOLLINGTON","888888777",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540662,""
93481,"JOHNSON LLP",12237,55,"N","JOHNSON","DX 24340 BERKHAMSTED","333555555",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540663,""
93482,"KING SOLICITORS",12359,55,"N","KING","DX 186111 BRENTWOOD","666999888",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540664,""
93483,"RAMON LLP",100,55,"Y","SHAW","DX 15554 BARNSLEY","333444777",20-APR-12 09:25:55,18-APR-12 17:00:37,"Mercator","Mercator",10,540665,""
93738,"NATHANIEL and CO",10035,55,"Y","MYERS","DX 859 BOURNE","111777333",20-APR-12 09:26:30,18-APR-12 17:01:05,"Mercator","Mercator",10,540920,""
93739,"ROGER LLP",11095,55,"N","ROSE","DX 110179 BOSTON","999999555",20-APR-12 09:26:30,18-APR-12 17:01:05,"Mercator","Mercator",10,540921,""
93486,"ORTIZ LLP",10029,55,"Y","ORTIZ","DX 10539 BARKING","999666999",20-APR-12 09:25:56,18-APR-12 17:00:37,"Mercator","Mercator",10,540668,""
93487,"BROOKS LLP",11940,55,"N","BROOKS","DX 6395 BRAINTREE","111777999",20-APR-12 09:25:56,18-APR-12 17:00:37,"Mercator","Mercator",10,540669,""
93488,"WASHINGTON SOLICITORS",11947,55,"N","WASHINGTON","DX 147182 BRISTOL","555333777",20-APR-12 09:25:56,18-APR-12 17:00:37,"Mercator","Mercator",10,540670,""
93489,"NGUYEN LLP",11945,55,"N","NGUYEN","DX 241151 BISHOPSDX WALTHAM ","111333333",20-APR-12 09:25:56,18-APR-12 17:00:38,"Mercator","Mercator",10,540671,""
93490,"EDWARDS LLP",12094,55,"N","EDWARDS","DX 0117 BRIGHTON","222999111",20-APR-12 09:25:56,18-APR-12 17:00:38,"Mercator","Mercator",10,540672,""
93491,"RON LLP",11655,55,"N","WATSON","DX 2046 BATLEY","222444666",20-APR-12 09:25:56,18-APR-12 17:00:38,"Mercator","Mercator",10,540673,""
93492,"COOPER LLP",12298,55,"N","COOPER","DX 7224 BRIGG","111777777",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540674,""
93493,"GARDNER LLP",435,55,"N","GARDNER","DX 148239 BISHOPDX AUCKLAND ","555777888",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540675,""
93494,"JERRY and CO",11395,55,"N","CARPENTER","DX 3578 BOGNORDX REGIS ","888777111",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540676,""
93495,"PARKER LAW LLP",11807,55,"N","PARKER","DX 377 BEDWORTH","333111999",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540677,""
93496,"ANNE and CO",11555,55,"N","GONZALEZ","DX 128157 BEESTON","111888888",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540678,""
93497,"SUE and CO",11008,55,"N","HALL","DX 51134 BISHOPDX AUCKLAND ","555555555",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540679,""
93498,"CHRISTIAN and CO",11991,55,"N","THOMAS","DX 10417 BEDLINGTON","333888999",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540680,""
93499,"HUDSON SOLICITORS",11120,55,"N","HUDSON","DX 54182 BEER","333444888",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540681,""
93500,"YOUNG SOLICITORS",12089,55,"N","YOUNG","DX 135175 BILSTON","999888444",20-APR-12 09:25:57,18-APR-12 17:00:38,"Mercator","Mercator",10,540682,""
93501,"ALVAREZ SOLICITORS",10570,55,"Y","ALVAREZ","DX 22180 BISHOPSDX WALTHAM ","111888666",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540683,""
93502,"BOBBY LLP",11097,55,"N","MONTGOMERY","DX 22264 BOVEYDX TRACEY ","888666111",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540684,""
93503,"WASHINGTON LLP",10244,55,"N","WASHINGTON","DX 49113 BRAUNSTONEDX TOWN ","555999555",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540685,""
93504,"RAUL and CO",57,55,"N","WILSON","DX 192100 BEESTON","999444777",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540686,""
93505,"HAYES SOLICITORS",102,55,"N","HAYES","DX 3310 BERKHAMSTED","555999111",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540687,""
93506,"RYAN LLP",12211,55,"N","RYAN","DX 1673 BRIERLEY","222111666",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540688,""
93507,"KENNETH and CO",10067,55,"N","PERRY","DX 17 BEDFORD","222111666",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540689,""
93508,"CARROLL LLP",11939,55,"N","CARROLL","DX 90184 BRIGG","777555888",20-APR-12 09:25:58,18-APR-12 17:00:39,"Mercator","Mercator",10,540690,""
93509,"COLEMAN SOLICITORS",12140,55,"N","COLEMAN","DX 97102 BRISTOL","999888444",20-APR-12 09:25:59,18-APR-12 17:00:39,"Mercator","Mercator",10,540691,""
93510,"PORTER SOLICITORS",11061,55,"N","PORTER","DX 1081 BRENTWOOD","444999222",20-APR-12 09:25:59,18-APR-12 17:00:39,"Mercator","Mercator",10,540692,""
93511,"EDWARD and CO",11656,55,"N","PERKINS","DX 18929 BECCLES","777444222",20-APR-12 09:25:59,18-APR-12 17:00:39,"Mercator","Mercator",10,540693,""
93512,"JOSHUA and CO",11934,55,"N","DAVIS","DX 198 BENTON","111444222",20-APR-12 09:25:59,18-APR-12 17:00:40,"Mercator","Mercator",10,540694,""
93513,"DANIELS SOLICITORS",245,55,"Y","DANIELS","DX 42101 BARNOLDSWICK","333666777",20-APR-12 09:25:59,18-APR-12 17:00:40,"Mercator","Mercator",10,540695,""
93514,"LAUREN and CO",11541,55,"N","SIMS","DX 251214 BAILDON","111666333",20-APR-12 09:25:59,18-APR-12 17:00:40,"Mercator","Mercator",10,540696,""
93515,"SNYDER SOLICITORS",11884,55,"N","SNYDER","DX 19325 BORDON","888777555",20-APR-12 09:25:59,18-APR-12 17:00:40,"Mercator","Mercator",10,540697,""
93516,"WOOD SOLICITORS",11853,55,"N","WOOD","DX 2133 BATLEY","333888444",20-APR-12 09:25:59,18-APR-12 17:00:40,"Mercator","Mercator",10,540698,""
93517,"RYAN SOLICITORS",12304,55,"N","RYAN","DX 731 BECKENHAM","777999666",20-APR-12 09:26:00,18-APR-12 17:00:40,"Mercator","Mercator",10,540699,""
93518,"ALLEN SOLICITORS",12207,55,"N","ALLEN","DX 10260 BISHOPSDX CASTLE ","888777666",20-APR-12 09:26:00,18-APR-12 17:00:40,"Mercator","Mercator",10,540700,""
93519,"STEVENS LAW SOLICITORS",12059,55,"N","STEVENS","DX 2882 BRADNINCH","444333333",20-APR-12 09:26:00,18-APR-12 17:00:40,"Mercator","Mercator",10,540701,""
93520,"GRIFFIN SOLICITORS",12132,55,"N","GRIFFIN","DX 19469 BERKELEY","333111444",20-APR-12 09:26:00,18-APR-12 17:00:40,"Mercator","Mercator",10,540702,""
93521,"GIBSON SOLICITORS",12246,55,"N","GIBSON","DX 94194 BEWDLEY","999111222",20-APR-12 09:26:00,18-APR-12 17:00:41,"Mercator","Mercator",10,540703,""
93522,"STEPHENS LAW SOLICITORS",12174,55,"N","STEPHENS","DX 3384 BISHOPSDX CASTLE ","111222777",20-APR-12 09:26:00,18-APR-12 17:00:41,"Mercator","Mercator",10,540704,""
93523,"GERALDINE and CO",12098,55,"N","PARKER","DX 7340 BANSTEAD","222777666",20-APR-12 09:26:00,18-APR-12 17:00:41,"Mercator","Mercator",10,540705,""
93524,"HARPER LAW SOLICITORS",11776,55,"N","HARPER","DX 64209 BINGHAM","777444555",20-APR-12 09:26:00,18-APR-12 17:00:41,"Mercator","Mercator",10,540706,""
93525,"KIM and CO",12347,55,"Y","HOFFMAN","DX 12435 BOVEYDX TRACEY ","444999333",20-APR-12 09:26:00,18-APR-12 17:00:41,"Mercator","Mercator",10,540707,""
93526,"ANDERSON LAW SOLICITORS",10931,55,"Y","ANDERSON","DX 2296 BOLLINGTON","999888444",20-APR-12 09:26:01,18-APR-12 17:00:41,"Mercator","Mercator",10,540708,""
93527,"MENDOZA LLP",12213,55,"N","MENDOZA","DX 224116 BLAYDON","666555444",20-APR-12 09:26:01,18-APR-12 17:00:41,"Mercator","Mercator",10,540709,""
93528,"MURPHY SOLICITORS",11997,55,"N","MURPHY","DX 225181 BRAMPTON","777111666",20-APR-12 09:26:01,18-APR-12 17:00:41,"Mercator","Mercator",10,540710,""
93529,"KYLE and CO",12017,55,"N","WALLACE","DX 21233 BATH","333555444",20-APR-12 09:26:01,18-APR-12 17:00:41,"Mercator","Mercator",10,540711,""
93530,"STEVENS LLP",10277,55,"N","STEVENS","DX 56254 BRISTOL","666444555",20-APR-12 09:26:01,18-APR-12 17:00:42,"Mercator","Mercator",10,540712,""
93531,"HUNT LLP",10403,55,"N","HUNT","DX 7840 BRAMPTON","222444333",20-APR-12 09:26:01,18-APR-12 17:00:42,"Mercator","Mercator",10,540713,""
93532,"BRYANT SOLICITORS",11965,55,"N","BRYANT","DX 9628 BERKHAMSTED","999777555",20-APR-12 09:26:01,18-APR-12 17:00:42,"Mercator","Mercator",10,540714,""
93533,"BLACK SOLICITORS",11800,55,"N","BLACK","DX 35252 BARTON-UPON-HUMBER","333777888",20-APR-12 09:26:01,18-APR-12 17:00:42,"Mercator","Mercator",10,540715,""
93534,"JENKINS SOLICITORS",12284,55,"N","JENKINS","DX 4470 BOWNESS-ON-WINDERMERE","444888888",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540716,""
93535,"LANE SOLICITORS",12341,55,"Y","LANE","DX 141252 BLAYDON","555333222",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540717,""
93536,"HART SOLICITORS",101,55,"N","HART","DX 3171 BOLSOVER","666999666",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540718,""
93537,"SIMPSON SOLICITORS",12036,55,"N","SIMPSON","DX 700 BRADFORDDX ON AVON","333777333",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540719,""
93538,"NICOLE and CO",11962,55,"N","THOMAS","DX 224222 BIGGLESWADE","444555333",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540720,""
93539,"RYAN and CO",11704,55,"N","LAWSON","DX 21370 BRENTWOOD","333555333",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540721,""
93540,"HERMAN and CO",79,55,"N","DANIELS","DX 47160 BRAUNSTONEDX TOWN ","777666333",20-APR-12 09:26:02,18-APR-12 17:00:42,"Mercator","Mercator",10,540722,""
93541,"GARZA SOLICITORS",281,55,"Y","GARZA","DX 164145 BOURNEMOUTH","111222555",20-APR-12 09:26:02,18-APR-12 17:00:43,"Mercator","Mercator",10,540723,""
93542,"KNIGHT SOLICITORS",11951,55,"N","KNIGHT","DX 18062 BRAMPTON","222999555",20-APR-12 09:26:03,18-APR-12 17:00:43,"Mercator","Mercator",10,540724,""
93543,"STEWART SOLICITORS",341,55,"N","STEWART","DX 199116 BLANDFORDDX FORUM ","666222777",20-APR-12 09:26:03,18-APR-12 17:00:43,"Mercator","Mercator",10,540725,""
93544,"ROMERO SOLICITORS",11683,55,"N","ROMERO","DX 17133 BACUP","222444111",20-APR-12 09:26:03,18-APR-12 17:00:43,"Mercator","Mercator",10,540726,""
93545,"LONNIE and CO",441,55,"N","WRIGHT","DX 225170 BOVEYDX TRACEY ","888888666",20-APR-12 09:26:03,18-APR-12 17:00:43,"Mercator","Mercator",10,540727,""
93546,"HUDSON SOLICITORS",12230,55,"N","HUDSON","DX 77187 BOWNESS-ON-WINDERMERE","111999111",20-APR-12 09:26:03,18-APR-12 17:00:43,"Mercator","Mercator",10,540728,""
